client,year_month,total_amount,purchase_count,garden_purchase,target
client39495,2018-02,4442,5,0,0
client39495,2018-03,3079,5,0,0
client39495,2018-04,4473,3,0,0
client39495,2018-05,1137,2,0,1
client39495,2018-07,98,1,1,0
client39495,2018-08,797,1,0,0
client39495,2018-12,1568,1,0,0
client39495,2019-01,1573,2,0,0
client39495,2019-02,2988,2,0,0
client39495,2019-03,608,1,0,1
client39495,2019-06,774,2,1,0
client39495,2019-07,344,1,0,0
client39495,2019-08,2087,1,0,0
client39495,2019-09,1703,3,0,0
client39496,2017-12,3821,1,0,1
client39496,2018-01,316,1,1,1
client39496,2018-03,2947,2,1,1
client39496,2018-04,5485,2,1,1
client39496,2018-05,478,1,1,1
client39496,2018-06,3686,2,1,0
client39496,2018-07,2280,1,0,0
client39496,2018-08,15262,4,0,1
client39496,2018-10,2177,3,1,1
client39496,2019-01,702,2,1,0
client39497,2019-07,2412,1,0,1
client39498,2019-05,1141,1,0,0
client3950,2018-01,20522,4,1,0
client3950,2018-05,1478,2,0,0
client3950,2018-10,12906,2,0,1
client3950,2018-11,4670,2,1,0
client39500,2017-12,1077,1,0,0
client39500,2018-02,8093,2,0,0
client39500,2018-06,488,1,0,0
client39500,2018-12,18201,4,0,1
client39500,2019-03,14276,2,1,1
client39500,2019-04,2849,2,1,0
client39500,2019-05,13692,5,0,0
client39500,2019-07,1948,1,0,0
client39500,2019-09,994,1,0,0
client39501,2019-03,997,1,0,0
client39503,2019-05,2060,1,1,0
client39503,2019-07,1185,1,0,1
client39504,2019-08,2221,3,0,0
client39505,2018-02,6965,1,0,1
client39505,2018-10,1153,1,1,1
client39505,2019-05,989,1,1,1
client39506,2019-02,5773,1,1,1
client39506,2019-04,707,1,1,1
client39507,2019-01,12498,1,0,0
client39508,2018-11,2583,1,0,0
client39509,2017-10,19582,4,0,0
client39509,2017-11,13528,4,0,0
client39509,2018-08,247,1,0,0
client39509,2018-09,260,1,0,0
client39509,2019-03,830,1,0,0
client39509,2019-08,199,1,0,0
client39510,2018-10,12754,2,1,0
client39510,2018-12,3399,1,0,0
client39510,2019-02,458,1,0,0
client39510,2019-03,178,1,0,0
client39510,2019-04,1736,2,0,0
client39512,2018-09,1141,1,0,0
client39512,2018-12,15146,3,0,1
client39512,2019-01,6688,5,1,1
client39512,2019-02,1297,1,1,0
client39512,2019-03,451,2,0,0
client39512,2019-05,1383,2,0,0
client39512,2019-06,452,1,0,0
client39512,2019-08,177,1,0,0
client39512,2019-09,710,1,0,0
client39513,2018-03,4835,1,1,1
client39513,2018-05,1509,2,1,1
client39513,2018-06,3912,3,1,1
client39513,2018-07,2512,3,1,0
client39513,2018-09,5999,1,0,1
client39513,2018-10,3100,1,1,1
client39513,2019-02,3697,2,1,1
client39513,2019-03,523,2,1,1
client39513,2019-05,885,2,1,1
client39513,2019-07,7628,3,1,1
client39513,2019-08,999,1,1,1
client39513,2019-09,1609,2,1,1
client39514,2017-11,1278,1,0,0
client39514,2017-12,139,1,0,0
client39514,2018-03,2046,1,0,0
client39514,2018-04,1702,2,0,0
client39514,2018-05,269,1,0,1
client39514,2018-06,1911,6,1,0
client39514,2018-07,41,1,0,0
client39514,2018-10,180,1,0,0
client39514,2018-11,840,1,0,0
client39514,2019-01,210,1,0,1
client39514,2019-02,2298,4,1,0
client39514,2019-03,2487,2,0,0
client39514,2019-05,26,1,0,0
client39514,2019-07,59,1,0,0
client39514,2019-08,2246,2,0,0
client39514,2019-09,2478,1,0,0
client39515,2018-11,2311,1,0,0
client39515,2018-12,1585,1,0,0
client39515,2019-08,15990,2,0,0
client39515,2019-09,19025,5,0,0
client39516,2018-03,5650,1,0,0
client39516,2018-10,2236,1,0,0
client39518,2019-03,11979,6,0,1
client39518,2019-04,9961,6,1,0
client39518,2019-05,15917,5,0,1
client39518,2019-06,30517,5,1,0
client39518,2019-07,12148,6,0,1
client39518,2019-08,8941,8,1,0
client39518,2019-09,35257,12,0,0
client39521,2018-04,4108,1,1,1
client39521,2018-05,2257,2,1,1
client39521,2018-06,1935,2,1,1
client39521,2018-07,1043,1,1,1
client39521,2018-08,4535,6,1,1
client39521,2018-09,2302,1,1,0
client39521,2018-12,1224,2,0,1
client39521,2019-02,6347,4,1,1
client39521,2019-03,69,1,1,1
client39521,2019-04,4114,5,1,1
client39521,2019-05,4350,4,1,1
client39521,2019-06,4349,2,1,0
client39521,2019-07,50,1,0,1
client39521,2019-08,2668,1,1,0
client39521,2019-09,2778,3,0,1
client39523,2019-09,29690,3,0,0
client39526,2019-01,3370,1,0,1
client39526,2019-05,1762,1,1,0
client39526,2019-08,340,2,0,0
client39527,2018-07,816,1,1,1
client39527,2018-12,15601,4,1,0
client39530,2018-07,3319,1,1,0
client39530,2018-08,2387,1,0,0
client39533,2019-04,8817,1,1,1
client39533,2019-06,842,1,1,1
client39534,2018-10,687,1,0,0
client39534,2018-12,1069,2,0,0
client39534,2019-01,1766,1,0,0
client39535,2019-01,799,1,0,0
client39536,2018-07,55,1,0,0
client39539,2018-11,8501,5,0,0
client39539,2019-01,5768,4,0,0
client39539,2019-02,8785,11,0,0
client39539,2019-03,26357,6,0,0
client39539,2019-04,12568,6,0,0
client39539,2019-05,4170,5,0,0
client39539,2019-06,464,1,0,0
client39539,2019-07,6325,4,0,0
client39539,2019-08,9561,6,0,0
client3954,2018-09,1492,1,0,0
client3954,2018-10,9751,4,0,0
client3954,2018-12,173,1,0,0
client3954,2019-01,410,2,0,1
client3954,2019-02,169,1,1,1
client3954,2019-04,368,1,1,0
client3954,2019-05,276,2,0,0
client3954,2019-06,3999,5,0,0
client3954,2019-07,697,2,0,0
client39540,2018-05,4044,1,1,0
client39540,2019-01,890,1,0,0
client39540,2019-03,11810,1,0,0
client39540,2019-04,5294,1,0,1
client39541,2019-08,1490,1,0,0
client39543,2017-10,1171,1,0,0
client39544,2018-02,1809,1,1,0
client39544,2018-05,340,1,0,0
client39544,2019-08,1150,2,0,0
client39545,2019-04,2200,2,0,0
client39545,2019-08,98,1,0,0
client39546,2017-09,9642,3,0,1
client39546,2017-10,8639,9,1,0
client39546,2017-11,1278,2,0,1
client39546,2018-04,1112,4,1,0
client39546,2019-04,796,1,0,1
client39546,2019-05,2768,2,1,1
client39546,2019-06,245,1,1,0
client39546,2019-08,1326,3,0,0
client39546,2019-09,6604,4,0,0
client39547,2018-10,19057,2,0,1
client39547,2018-11,538,2,1,0
client39548,2017-11,31206,1,0,0
client39548,2017-12,2384,2,0,0
client39548,2018-02,598,1,0,0
client39548,2018-04,7094,3,0,1
client39548,2018-05,17376,6,1,0
client39548,2018-08,43529,5,0,1
client39548,2018-09,32635,6,1,0
client39548,2018-10,264,1,0,1
client39548,2019-03,128,1,1,0
client39548,2019-07,971,1,0,0
client39548,2019-08,285,1,0,1
client39549,2019-08,9609,5,0,0
client39549,2019-09,21555,17,0,0
client39550,2017-10,9236,1,1,0
client39551,2019-01,9495,1,0,0
client39551,2019-06,2391,4,0,0
client39551,2019-08,19609,8,0,0
client39554,2017-11,3185,1,0,0
client39554,2017-12,699,1,0,0
client39554,2018-12,439,1,0,0
client39554,2019-01,580,1,0,0
client39554,2019-02,10518,3,0,0
client39554,2019-03,4110,2,0,0
client39555,2017-11,3926,1,0,0
client39555,2018-03,5098,2,0,0
client39555,2018-04,5100,2,0,0
client39555,2019-01,171,1,0,0
client39555,2019-07,2198,2,0,0
client39557,2018-01,2079,1,1,0
client39557,2018-02,6857,4,0,0
client39557,2018-03,1936,3,0,0
client39557,2018-04,567,1,0,1
client39557,2018-09,1723,1,1,0
client39557,2018-11,1910,4,0,0
client39557,2018-12,6670,4,0,0
client39557,2019-01,522,2,0,1
client39557,2019-02,19924,4,1,1
client39557,2019-03,3972,4,1,0
client39557,2019-04,1069,1,0,0
client39557,2019-07,11645,3,0,0
client3956,2019-05,4559,2,0,0
client39560,2019-02,6687,3,0,0
client39560,2019-03,418,3,0,0
client39562,2017-10,5344,1,0,1
client39562,2018-03,969,1,1,1
client39562,2019-07,379,1,1,0
client39563,2019-07,2311,1,0,0
client39564,2017-10,1952,1,0,0
client39564,2017-11,2037,1,0,0
client39564,2017-12,999,1,0,1
client39564,2018-05,2880,1,1,1
client39564,2018-06,5545,3,1,1
client39564,2018-07,3411,1,1,0
client39564,2018-09,253,1,0,1
client39564,2018-11,915,1,1,1
client39564,2019-05,588,1,1,0
client39565,2019-04,2299,1,0,0
client39565,2019-05,3036,3,0,1
client39565,2019-07,789,2,1,0
client39568,2018-07,2282,1,0,0
client39568,2018-08,802,1,0,0
client39568,2018-09,2188,2,0,0
client3957,2017-09,3874,1,0,0
client3957,2017-10,149,1,0,0
client3957,2018-02,88,1,0,0
client3957,2018-10,1023,4,0,0
client3957,2018-11,1256,1,0,0
client3957,2019-01,187,1,0,0
client3957,2019-05,2450,1,0,0
client3957,2019-06,6393,6,0,0
client39572,2018-02,11391,1,0,0
client39572,2018-04,27385,2,0,0
client39572,2018-05,6370,9,0,1
client39572,2018-06,5508,4,1,0
client39572,2018-07,853,1,0,0
client39572,2018-08,3270,4,0,0
client39572,2018-09,10003,7,0,0
client39572,2018-10,1339,4,0,0
client39572,2018-12,3010,4,0,0
client39572,2019-01,655,2,0,0
client39572,2019-02,2126,4,0,1
client39572,2019-05,785,2,1,0
client39572,2019-07,34903,10,0,0
client39572,2019-08,12030,3,0,0
client39572,2019-09,6237,5,0,0
client39573,2019-06,5999,1,0,0
client39573,2019-08,2898,2,0,0
client39573,2019-09,309,1,0,0
client39574,2017-09,1398,1,1,0
client39574,2017-11,1444,1,0,1
client39574,2018-03,1912,1,1,1
client39574,2018-04,749,1,1,1
client39574,2018-07,1866,1,1,1
client39574,2018-10,359,1,1,1
client39574,2018-11,779,1,1,1
client39574,2019-04,1405,1,1,0
client39576,2019-02,1345,1,1,1
client39576,2019-03,501,1,1,0
client39576,2019-06,3403,2,0,1
client39577,2018-09,10194,1,0,0
client39577,2018-11,2827,2,0,0
client39577,2018-12,4615,2,0,0
client39577,2019-01,2724,1,0,0
client39577,2019-02,290,1,0,0
client39578,2018-03,145,1,0,1
client39579,2019-07,2599,1,0,0
client39579,2019-09,69,1,0,0
client3958,2019-04,1273,1,0,0
client3958,2019-07,2785,1,0,0
client39580,2018-12,1530,1,0,0
client39580,2019-03,465,1,0,0
client39580,2019-07,1799,1,0,0
client39580,2019-08,529,1,0,1
client39582,2018-08,2998,1,0,0
client39582,2018-11,3098,1,0,1
client39582,2019-02,134,1,1,1
client39582,2019-03,121,1,1,0
client39582,2019-04,399,1,0,0
client39583,2018-12,2629,1,0,0
client39584,2019-01,1305,1,0,0
client39588,2018-09,80,1,0,0
client39588,2018-10,537,1,0,0
client39588,2019-02,189,1,0,0
client39588,2019-03,1119,2,0,0
client39588,2019-04,278,1,0,1
client3959,2018-01,554,1,1,1
client3959,2018-02,8668,6,1,0
client3959,2018-03,143,1,0,0
client3959,2018-04,951,2,0,1
client3959,2018-05,2272,3,1,1
client3959,2018-06,480,1,1,0
client3959,2018-08,349,1,0,0
client3959,2018-09,597,1,0,1
client3959,2018-11,390,1,1,0
client3959,2019-01,178,1,0,1
client3959,2019-02,254,1,1,1
client3959,2019-04,386,2,1,1
client39590,2018-05,3512,1,0,0
client39590,2018-11,2575,1,0,0
client39590,2018-12,4282,6,0,0
client39590,2019-01,422,4,0,0
client39591,2017-09,1646,1,0,0
client39591,2017-11,3049,1,0,0
client39591,2018-01,1994,2,0,0
client39592,2019-05,5499,1,0,1
client39592,2019-06,206,1,1,0
client39592,2019-07,1012,1,0,0
client39592,2019-08,566,1,0,1
client39593,2018-11,115,1,1,0
client39593,2018-12,16049,2,0,0
client39593,2019-02,1504,2,0,1
client39598,2018-10,95,1,0,1
client39598,2019-05,549,1,1,0
client39598,2019-06,246,1,0,0
client39598,2019-08,168,1,0,0
client39599,2018-10,11898,1,0,0
client396,2018-06,11503,2,1,0
client396,2018-07,4914,1,0,0
client396,2018-11,7840,1,0,0
client396,2018-12,1576,2,0,0
client396,2019-01,135,1,0,0
client396,2019-02,2566,1,0,0
client396,2019-05,1683,2,0,1
client3960,2018-04,4625,1,0,0
client3960,2018-05,518,1,0,0
client3960,2018-07,3265,1,0,0
client3960,2018-08,6299,2,0,0
client3960,2018-09,13039,2,0,0
client3960,2018-10,7695,3,0,0
client3960,2018-12,31390,2,0,0
client3960,2019-03,5268,2,0,0
client39601,2019-04,7693,2,0,1
client39601,2019-05,15538,4,1,0
client39601,2019-06,10800,2,0,0
client39601,2019-07,3255,3,0,0
client39602,2018-07,7999,1,1,0
client39602,2019-05,558,1,0,1
client39603,2018-07,1115,1,0,1
client39603,2018-09,90,1,1,0
client39603,2018-11,124,1,0,0
client39603,2018-12,581,1,0,0
client39603,2019-03,55,1,0,0
client39603,2019-04,1932,2,0,0
client39604,2019-05,5772,4,0,1
client39606,2018-08,2355,1,0,0
client39606,2019-04,1255,2,0,0
client39606,2019-06,623,1,0,0
client39607,2018-08,61449,6,0,0
client39607,2018-10,4760,2,0,0
client39607,2018-11,187,1,0,0
client39608,2017-11,1572,1,1,1
client39608,2017-12,1655,3,1,0
client39608,2018-03,1140,2,0,0
client39608,2018-06,285,1,0,0
client39608,2018-08,7375,1,0,0
client39608,2018-10,20641,3,0,1
client39608,2019-07,729,1,1,0
client3961,2018-03,530,2,1,1
client3961,2018-05,1733,1,1,0
client3961,2018-06,1397,1,0,0
client39610,2019-01,2972,1,0,0
client39611,2018-04,6233,3,1,0
client39611,2018-07,7480,3,0,0
client39611,2019-03,6700,3,0,0
client39611,2019-04,11110,7,0,0
client39611,2019-05,5092,6,0,0
client39611,2019-06,1197,1,0,0
client39611,2019-07,578,2,0,0
client39611,2019-08,405,2,0,0
client39611,2019-09,19445,7,0,0
client39612,2019-03,4229,3,0,0
client39612,2019-05,1798,4,0,0
client39612,2019-06,1814,5,0,0
client39612,2019-07,3393,3,0,0
client39612,2019-08,1381,3,0,0
client39615,2018-05,11780,6,1,1
client39616,2017-12,428,1,1,1
client39616,2018-12,1881,3,1,0
client39616,2019-02,2141,1,0,1
client39617,2018-02,1057,1,0,0
client39617,2018-03,242,2,0,0
client39617,2018-04,284,1,0,0
client39617,2018-05,1523,5,0,0
client39617,2018-07,79,1,0,0
client39617,2018-09,292,1,0,1
client39617,2019-05,6208,8,1,0
client39617,2019-06,1389,4,0,0
client39617,2019-07,144,1,0,0
client39618,2018-02,1970,1,0,0
client3962,2018-10,7143,3,0,0
client3962,2018-11,712,4,0,0
client3962,2018-12,429,1,0,0
client3962,2019-01,2624,5,0,0
client3962,2019-04,1183,1,0,0
client3962,2019-07,4918,3,0,0
client3962,2019-09,295,1,0,0
client39620,2019-04,25378,1,1,1
client39620,2019-05,14540,4,1,1
client39620,2019-06,12478,3,1,1
client39620,2019-08,22609,2,1,1
client39620,2019-09,11710,2,1,1
client39623,2019-02,846,1,0,0
client39623,2019-05,2736,1,0,0
client39624,2018-05,10151,2,1,1
client39624,2018-07,64950,3,1,1
client39624,2018-08,23142,2,1,1
client39624,2018-09,19558,2,1,1
client39624,2018-10,1601,1,1,0
client39624,2018-11,9899,1,0,0
client39624,2019-03,8302,2,0,1
client39624,2019-04,675,1,1,1
client39624,2019-05,22521,2,1,0
client39624,2019-07,384,1,0,1
client39624,2019-08,698,2,1,1
client39625,2018-03,378,1,1,0
client39625,2018-09,676,1,0,0
client39625,2018-11,434,1,0,0
client39625,2019-03,55,1,0,1
client39625,2019-04,1471,2,1,0
client39625,2019-05,410,1,0,1
client39625,2019-06,876,1,1,0
client39626,2019-05,717,1,1,0
client39626,2019-08,5838,3,0,1
client39628,2019-09,1872,2,0,0
client3963,2018-05,4674,1,1,1
client39630,2017-10,1499,1,0,0
client39630,2017-12,349,1,0,0
client39631,2018-05,2599,1,0,0
client39631,2018-06,3868,1,0,0
client39631,2018-07,328,1,0,0
client39631,2018-08,2059,1,0,0
client39631,2018-09,1578,3,0,0
client39631,2018-10,129,1,0,0
client39631,2018-11,418,1,0,0
client39631,2018-12,445,2,0,0
client39631,2019-01,160,1,0,0
client39631,2019-03,95,1,0,0
client39632,2018-05,4030,4,0,0
client39632,2018-06,593,1,0,1
client39632,2018-07,3032,3,1,1
client39632,2018-08,1721,4,1,0
client39632,2018-09,9963,6,0,0
client39632,2018-10,962,1,0,0
client39632,2018-11,2693,3,0,0
client39632,2019-01,87,1,0,1
client39632,2019-02,1437,3,1,0
client39632,2019-03,477,1,0,0
client39632,2019-04,368,1,0,0
client39632,2019-05,7229,3,0,0
client39633,2018-06,6487,3,1,1
client39633,2018-07,621,3,1,0
client39633,2018-08,1199,1,0,0
client39633,2018-11,119,1,0,0
client39635,2018-01,165,1,1,0
client39635,2018-09,600,1,0,1
client39636,2018-01,10638,1,0,0
client39636,2018-11,861,1,0,0
client39636,2018-12,121,2,0,0
client39636,2019-01,2055,1,0,0
client39636,2019-02,1192,3,0,0
client39638,2019-05,4658,1,0,0
client39638,2019-08,18197,9,0,0
client3964,2019-06,3032,3,1,0
client3964,2019-07,1848,1,0,0
client39641,2019-06,3376,2,0,0
client39642,2018-08,1078,1,0,1
client39642,2019-03,1360,3,1,1
client39642,2019-06,556,2,1,0
client39643,2019-02,3532,2,0,0
client39643,2019-03,3846,2,0,0
client39643,2019-05,316,1,0,0
client39643,2019-06,298,1,0,0
client39644,2018-10,2424,1,0,0
client39644,2018-11,4703,1,0,0
client39645,2019-01,6805,2,0,0
client39645,2019-02,5600,2,0,1
client39646,2018-11,1165,1,0,0
client39646,2019-01,469,1,0,0
client39646,2019-02,1538,2,0,1
client39646,2019-05,10901,4,1,0
client39646,2019-06,1056,3,0,0
client39646,2019-08,110,2,0,1
client39647,2017-12,5885,4,0,0
client39647,2018-02,8660,4,0,1
client39647,2018-07,4068,2,1,0
client39647,2018-08,839,1,0,0
client39647,2018-11,881,1,0,0
client39648,2018-07,7996,1,0,0
client39648,2018-08,250,1,0,0
client39648,2018-11,1412,3,0,0
client39648,2018-12,90,1,0,0
client39648,2019-02,398,1,0,0
client39648,2019-04,11990,1,0,1
client39648,2019-05,1298,1,1,0
client39648,2019-06,1007,1,0,0
client39648,2019-07,2212,2,0,0
client39648,2019-09,1887,1,0,0
client39649,2019-01,4627,2,0,0
client39649,2019-02,332,1,0,0
client3965,2018-02,6799,1,0,1
client3965,2018-03,139,1,1,0
client3965,2018-06,589,1,0,0
client3965,2018-10,98,1,0,0
client3965,2019-04,346,1,0,0
client39651,2019-09,6020,3,1,0
client39656,2018-09,5066,1,1,0
client39657,2019-06,5398,1,0,0
client3966,2019-04,27160,5,0,1
client39661,2018-03,1168,1,1,1
client39666,2018-05,9543,3,1,0
client39666,2018-06,34792,2,0,0
client39666,2018-07,2047,3,0,0
client39667,2017-09,814,1,1,0
client39667,2017-12,1899,1,0,1
client39669,2018-09,101,1,1,0
client39669,2018-10,319,1,0,1
client39669,2018-11,129,1,1,1
client39670,2017-11,27279,3,0,0
client39670,2018-09,21400,1,0,0
client39670,2018-10,7798,2,0,0
client39670,2018-11,72422,2,0,0
client39670,2018-12,2976,2,0,1
client39671,2019-02,3847,1,1,1
client39674,2019-03,15032,1,0,0
client39678,2017-10,1110,1,0,0
client39678,2017-12,5843,2,0,0
client39678,2018-01,2046,1,0,0
client39678,2018-06,3802,1,0,1
client3968,2018-05,1497,1,0,0
client3968,2018-10,309,1,0,0
client39680,2018-04,28133,5,0,0
client39680,2018-05,2763,1,0,0
client39681,2019-03,1172,2,0,1
client39681,2019-04,899,1,1,0
client39683,2018-05,2999,1,1,0
client39683,2018-06,2648,1,0,0
client39683,2018-07,4199,1,0,0
client39683,2019-03,1375,1,0,1
client39683,2019-05,797,1,1,0
client39683,2019-09,447,1,0,0
client39687,2018-05,6198,2,0,1
client3969,2017-10,1380,1,0,0
client3969,2018-01,1249,2,0,1
client3969,2018-04,14545,2,1,1
client3969,2018-05,18756,5,1,1
client3969,2018-06,1239,1,1,1
client3969,2018-07,22143,4,1,1
client3969,2018-08,32004,3,1,0
client3969,2018-09,4184,3,0,1
client3969,2018-10,18153,5,1,0
client3969,2018-11,1946,3,0,0
client3969,2019-01,2711,2,0,0
client3969,2019-02,6025,2,0,0
client3969,2019-03,8408,5,0,1
client3969,2019-04,64673,8,1,1
client3969,2019-05,10583,2,1,1
client3969,2019-07,7667,1,1,1
client3969,2019-09,1895,2,1,0
client39691,2018-08,8867,3,0,0
client39691,2018-11,4336,4,0,0
client39691,2018-12,1859,4,0,0
client39691,2019-01,926,2,0,0
client39691,2019-03,1316,2,0,0
client39691,2019-05,3311,2,0,0
client39691,2019-06,690,1,0,0
client39693,2017-12,7557,1,0,0
client39693,2018-01,5506,3,0,0
client39694,2018-02,1053,1,0,0
client39694,2018-11,859,1,0,0
client39694,2019-01,2499,1,0,1
client39695,2018-07,1255,1,0,0
client39695,2018-09,1457,1,0,1
client39695,2018-10,2900,2,1,0
client39695,2018-11,303,1,0,0
client39695,2018-12,1152,2,0,0
client39695,2019-01,11073,4,0,0
client39695,2019-02,3009,4,0,0
client39695,2019-03,9683,5,0,0
client39695,2019-04,3193,4,0,0
client39695,2019-06,335,1,0,0
client39695,2019-07,5214,3,0,0
client39695,2019-08,1278,1,0,0
client39695,2019-09,2884,3,0,0
client39696,2018-05,476,1,0,0
client39696,2018-06,2385,1,0,0
client39696,2018-09,5696,1,0,0
client39696,2018-12,110,1,0,0
client39696,2019-01,172,1,0,0
client39696,2019-05,630,1,0,1
client39696,2019-06,613,1,1,0
client39696,2019-09,5192,1,0,0
client39697,2019-06,18461,1,1,0
client39698,2018-08,205,1,0,0
client39698,2019-05,1099,3,0,0
client39698,2019-07,2825,1,0,0
client39699,2019-01,5047,3,0,0
client39699,2019-02,184,2,0,0
client39699,2019-03,224,2,0,0
client39699,2019-05,1247,1,0,1
client39699,2019-06,11422,11,1,0
client39699,2019-07,548,1,0,0
client39700,2018-10,4148,1,1,1
client39700,2019-05,118,1,1,1
client39700,2019-06,233,1,1,1
client39702,2019-06,5998,1,0,0
client39703,2018-01,1359,1,1,0
client39703,2019-02,4950,2,0,0
client39703,2019-04,364,1,0,0
client39703,2019-06,1234,2,0,1
client39703,2019-08,1252,3,1,0
client39706,2018-05,4564,2,0,0
client39706,2018-06,4192,3,0,0
client39706,2018-07,3667,2,0,0
client39706,2018-08,79,1,0,0
client39706,2018-11,1335,2,0,0
client39706,2019-02,379,1,0,0
client39706,2019-05,53214,4,0,0
client39706,2019-06,7468,6,0,0
client39706,2019-07,1284,1,0,0
client39706,2019-08,2398,2,0,0
client39706,2019-09,12811,2,0,0
client39707,2018-04,11167,1,1,1
client39707,2018-08,1882,2,1,0
client39707,2019-03,705,1,0,1
client39709,2018-05,9746,1,1,0
client39709,2018-12,861,1,0,0
client39709,2019-01,931,2,0,0
client39709,2019-09,1978,3,0,0
client39711,2017-10,4365,1,0,0
client39711,2019-09,599,1,0,0
client39712,2019-02,818,1,1,0
client39713,2018-09,2082,1,0,0
client39713,2018-12,21559,8,0,0
client39713,2019-01,819,1,0,0
client39713,2019-02,1260,2,0,0
client39713,2019-03,387,1,0,0
client39713,2019-06,189,1,0,0
client39713,2019-07,174,1,0,0
client39715,2018-08,4678,1,1,1
client39715,2018-10,373,1,1,0
client39715,2018-11,2416,2,0,0
client39717,2018-12,11632,1,0,0
client39717,2019-02,3355,2,0,0
client39717,2019-03,3561,3,0,0
client39717,2019-05,546,2,0,0
client39717,2019-08,1414,1,0,0
client39717,2019-09,51,1,0,0
client39718,2018-10,2389,1,1,1
client39723,2017-11,254,1,0,0
client39724,2018-06,32532,3,0,1
client39724,2018-09,38120,7,1,1
client39724,2018-10,10300,1,1,1
client39724,2019-05,47282,18,1,0
client39724,2019-08,1157,1,0,0
client39725,2018-03,749,1,0,0
client39725,2019-05,574,1,0,0
client39725,2019-06,1847,1,0,1
