client,recency,frequency,monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,event
client8833,34,1,1847,39,1847.0,5,39.0,0.0,88,True
client8835,373,1,1999,1,1999.0,1,1.0,0.0,1999,False
client8836,288,1,4799,1,4799.0,1,1.0,1.0,4799,False
client8837,21,26,27012,234,1038.923076923077,122,9.0,14.0,19,True
client8838,604,1,1061,1,1061.0,1,1.0,0.0,1061,False
client8839,210,7,10474,49,1496.2857142857142,17,7.0,4.0,91,False
client884,8,11,31622,23,2874.7272727272725,21,2.090909090909091,5.0,299,False
client8842,336,1,5519,11,5519.0,4,11.0,1.0,199,False
client8843,3,1,1683,51,1683.0,4,51.0,0.0,109,False
client8844,365,1,2636,7,2636.0,2,7.0,1.0,119,False
client8845,122,5,13431,47,2686.2,23,9.4,2.0,991,False
client8846,616,1,999,1,999.0,1,1.0,1.0,999,False
client8847,76,7,2070,33,295.7142857142857,13,4.714285714285714,2.0,129,True
client8848,91,6,4400,36,733.3333333333334,14,6.0,3.0,445,False
client8849,71,1,2032,8,2032.0,3,8.0,1.0,1799,False
client885,53,23,59148,224,2571.6521739130435,70,9.73913043478261,4.0,599,True
client8850,398,1,2312,8,2312.0,1,8.0,0.0,2312,False
client8851,8,17,31703,167,1864.8823529411766,47,9.823529411764707,9.0,129,False
client8852,455,1,989,4,989.0,3,4.0,1.0,738,False
client8853,14,6,8306,48,1384.3333333333333,19,8.0,3.0,1598,True
client8854,714,1,4999,1,4999.0,1,1.0,1.0,4999,False
client8855,39,12,6180,37,515.0,18,3.0833333333333335,5.0,285,True
client8856,341,7,10092,41,1441.7142857142858,16,5.857142857142857,3.0,26,False
client8857,261,2,663,7,331.5,3,3.5,1.0,118,True
client8858,27,19,27244,44,1433.8947368421052,34,2.3157894736842106,6.0,269,False
client8859,196,2,1232,10,616.0,9,5.0,1.0,78,False
client886,120,1,1386,2,1386.0,2,2.0,1.0,187,False
client8860,80,5,4984,28,996.8,20,5.6,0.0,255,False
client8861,72,4,6341,10,1585.25,8,2.5,1.0,329,True
client8862,38,7,28888,58,4126.857142857143,29,8.285714285714286,2.0,1999,False
client8863,53,7,3118,20,445.42857142857144,11,2.857142857142857,1.0,269,False
client8864,51,8,18430,154,2303.75,45,19.25,3.0,238,False
client8865,396,1,2557,3,2557.0,3,3.0,0.0,219,False
client8866,152,1,423,19,423.0,9,19.0,0.0,4,False
client8867,6,14,28337,70,2024.0714285714287,30,5.0,5.0,629,True
client8868,174,2,1940,33,970.0,10,16.5,1.0,190,False
client8869,507,1,1024,6,1024.0,6,6.0,0.0,99,False
client887,67,4,50127,113,12531.75,29,28.25,0.0,379,True
client8870,687,1,1933,3,1933.0,3,3.0,1.0,899,False
client8871,21,1,2512,18,2512.0,6,18.0,1.0,139,False
client8872,3,18,49443,169,2746.8333333333335,65,9.38888888888889,3.0,198,True
client8873,651,1,1285,10,1285.0,4,10.0,1.0,297,False
client8874,181,2,25788,3,12894.0,3,1.5,1.0,299,False
client8875,64,3,33689,98,11229.666666666666,24,32.666666666666664,1.0,299,False
client8876,266,1,24019,49,24019.0,9,49.0,1.0,414,False
client8878,401,2,1498,2,749.0,2,1.0,1.0,299,False
client8879,128,7,5402,59,771.7142857142857,29,8.428571428571429,1.0,297,False
client888,118,1,5999,1,5999.0,1,1.0,0.0,5999,False
client8881,9,2,1950,16,975.0,8,8.0,1.0,499,False
client8882,103,2,1672,8,836.0,7,4.0,0.0,149,False
client8883,485,2,3064,31,1532.0,29,15.5,1.0,99,False
client8884,724,1,461,5,461.0,2,5.0,0.0,396,False
client8885,26,10,146070,379,14607.0,103,37.9,2.0,174,False
client8886,321,1,3106,6,3106.0,6,6.0,0.0,119,False
client8888,581,1,1434,4,1434.0,3,4.0,1.0,1071,False
client8889,300,4,1998,12,499.5,10,3.0,3.0,198,False
client8890,45,18,28277,114,1570.9444444444443,71,6.333333333333333,7.0,1499,True
client8891,29,1,137,3,137.0,2,3.0,1.0,59,False
client8892,13,5,2398,10,479.6,10,2.0,2.0,91,False
client8893,460,1,4742,11,4742.0,4,11.0,0.0,259,False
client8894,52,4,6769,62,1692.25,12,15.5,1.0,116,False
client8895,26,9,11188,51,1243.111111111111,27,5.666666666666667,5.0,1042,False
client8896,493,2,1702,8,851.0,6,4.0,0.0,499,False
client8897,488,1,1462,8,1462.0,4,8.0,0.0,796,False
client8898,16,1,398,2,398.0,2,2.0,0.0,99,False
client8899,322,12,8460,38,705.0,26,3.1666666666666665,5.0,399,False
client89,258,3,2413,13,804.3333333333334,7,4.333333333333333,0.0,934,False
client890,23,8,38556,112,4819.5,23,14.0,3.0,8931,True
client8900,11,8,14214,54,1776.75,40,6.75,0.0,3890,True
client8901,619,1,572,4,572.0,3,4.0,0.0,258,False
client8902,309,1,349,1,349.0,1,1.0,1.0,349,False
client8903,183,1,5199,1,5199.0,1,1.0,1.0,5199,False
client8904,95,4,2452,32,613.0,17,8.0,2.0,58,True
client8905,639,2,12472,9,6236.0,5,4.5,0.0,3999,False
client8906,157,2,28786,53,14393.0,8,26.5,0.0,711,False
client8908,25,16,11144,85,696.5,42,5.3125,6.0,189,False
client8909,9,29,28141,115,970.3793103448276,79,3.9655172413793105,8.0,845,True
client891,601,2,15743,68,7871.5,29,34.0,1.0,28,False
client8910,556,1,8952,8,8952.0,4,8.0,0.0,7499,False
client8911,125,3,6272,14,2090.6666666666665,11,4.666666666666667,1.0,109,False
client8912,729,1,1482,1,1482.0,1,1.0,1.0,1482,False
client8913,202,19,18122,86,953.7894736842105,47,4.526315789473684,6.0,104,False
client8914,6,17,30632,168,1801.8823529411766,75,9.882352941176471,3.0,159,False
client8915,546,1,798,27,798.0,12,27.0,1.0,20,False
client8916,414,1,5794,2,5794.0,1,2.0,1.0,5794,False
client8917,70,2,5336,24,2668.0,12,12.0,2.0,966,True
client8918,10,5,2870,94,574.0,64,18.8,0.0,2,False
client8919,170,1,279,1,279.0,1,1.0,0.0,279,False
client892,373,1,1825,5,1825.0,3,5.0,0.0,1497,False
client8920,7,3,3049,15,1016.3333333333334,11,5.0,1.0,999,False
client8921,362,1,1358,10,1358.0,8,10.0,0.0,25,False
client8922,118,5,2347,59,469.4,47,11.8,2.0,13,False
client8923,68,2,2150,10,1075.0,8,5.0,1.0,69,False
client8924,613,1,2877,3,2877.0,3,3.0,0.0,39,False
client8925,253,2,3242,14,1621.0,3,7.0,1.0,570,False
client8926,75,4,1169,24,292.25,13,6.0,2.0,232,False
client8927,567,2,25871,53,12935.5,23,26.5,1.0,12,False
client8928,670,1,2999,1,2999.0,1,1.0,0.0,2999,False
client8929,13,10,15159,78,1515.9,45,7.8,3.0,69,False
client893,353,2,9175,5,4587.5,3,2.5,0.0,1797,False
client8930,7,7,20625,74,2946.4285714285716,42,10.571428571428571,3.0,172,False
client8931,626,2,12414,6,6207.0,2,3.0,0.0,278,False
client8933,112,5,4725,22,945.0,16,4.4,2.0,125,False
client8934,149,33,56146,246,1701.3939393939395,69,7.454545454545454,8.0,717,False
client8935,286,2,7013,12,3506.5,10,6.0,0.0,198,False
client8936,77,3,6961,23,2320.3333333333335,5,7.666666666666667,1.0,1163,False
client8937,309,1,1499,1,1499.0,1,1.0,1.0,1499,False
client8938,241,4,27242,27,6810.5,14,6.75,1.0,1506,False
client8939,40,3,4412,12,1470.6666666666667,5,4.0,1.0,365,False
client894,383,3,5696,30,1898.6666666666667,15,10.0,1.0,699,False
client8940,392,1,1398,2,1398.0,2,2.0,1.0,1199,False
client8941,144,13,61264,104,4712.615384615385,36,8.0,3.0,33,False
client8942,675,2,2342,17,1171.0,14,8.5,0.0,267,False
client8943,103,1,1207,3,1207.0,3,3.0,0.0,649,False
client8944,473,1,58,2,58.0,1,2.0,0.0,58,False
client8945,15,16,10780,70,673.75,43,4.375,7.0,329,True
client8946,96,10,28881,154,2888.1,35,15.4,3.0,1170,False
client8947,50,12,19885,85,1657.0833333333333,32,7.083333333333333,2.0,32,True
client8948,117,6,6830,41,1138.3333333333333,10,6.833333333333333,2.0,24,False
client8949,355,1,752,4,752.0,4,4.0,0.0,199,False
client895,109,8,3021,72,377.625,58,9.0,2.0,345,False
client8951,100,2,5681,19,2840.5,8,9.5,1.0,100,False
client8953,216,3,13564,4,4521.333333333333,3,1.3333333333333333,0.0,185,False
client8954,37,37,35774,173,966.8648648648649,68,4.675675675675675,12.0,56,False
client8955,3,2,4110,18,2055.0,9,9.0,0.0,58,False
client8956,40,4,3104,18,776.0,14,4.5,2.0,26,False
client8958,614,1,1220,6,1220.0,5,6.0,0.0,69,False
client8959,679,1,1487,19,1487.0,4,19.0,1.0,149,False
client896,138,5,12970,10,2594.0,9,2.0,1.0,103,False
client8960,531,1,2878,31,2878.0,25,31.0,0.0,13,False
client8961,458,1,689,7,689.0,2,7.0,0.0,90,False
client8962,128,2,2716,35,1358.0,25,17.5,0.0,98,False
client8963,147,1,199,1,199.0,1,1.0,1.0,199,False
client8964,10,1,1797,3,1797.0,1,3.0,0.0,1797,False
client8965,580,1,369,1,369.0,1,1.0,0.0,369,False
client8966,689,1,3621,15,3621.0,11,15.0,0.0,26,False
client8967,188,1,1056,17,1056.0,16,17.0,0.0,20,False
client8968,575,1,1998,2,1998.0,1,2.0,1.0,1998,False
client8969,29,9,27602,65,3066.8888888888887,23,7.222222222222222,4.0,10499,False
client897,408,2,7188,3,3594.0,3,1.5,0.0,6990,False
client8970,358,1,5100,56,5100.0,2,56.0,1.0,3450,False
client8971,4,1,1049,3,1049.0,3,3.0,0.0,729,False
client8972,429,2,6524,15,3262.0,10,7.5,1.0,2536,False
client8973,77,10,14896,98,1489.6,41,9.8,4.0,49,False
client8974,669,2,2250,14,1125.0,6,7.0,1.0,995,False
client8975,3,9,10488,53,1165.3333333333333,44,5.888888888888889,3.0,80,True
client8976,141,1,4098,20,4098.0,3,20.0,1.0,1990,False
client8977,373,1,6831,4,6831.0,4,4.0,0.0,68,True
client8978,306,5,5022,37,1004.4,9,7.4,0.0,158,False
client8979,212,2,719,7,359.5,6,3.5,0.0,198,False
client898,72,13,36345,44,2795.769230769231,18,3.3846153846153846,4.0,3899,False
client8980,581,2,4492,4,2246.0,3,2.0,2.0,3599,False
client8981,3,4,7983,25,1995.75,16,6.25,1.0,419,True
client8982,94,4,8051,35,2012.75,12,8.75,1.0,98,False
client8983,20,1,139,1,139.0,1,1.0,0.0,139,False
client8984,80,6,13923,40,2320.5,14,6.666666666666667,2.0,100,False
client8985,182,6,16762,39,2793.6666666666665,21,6.5,4.0,2220,False
client8986,14,13,18590,157,1430.0,55,12.076923076923077,1.0,578,False
client8987,157,1,1022,10,1022.0,6,10.0,0.0,399,False
client8988,408,3,7405,17,2468.3333333333335,7,5.666666666666667,0.0,349,False
client8989,239,1,7375,5,7375.0,4,5.0,1.0,278,False
client899,583,2,2999,4,1499.5,2,2.0,0.0,449,False
client8990,272,2,1348,2,674.0,2,1.0,0.0,1299,False
client8991,91,25,71549,229,2861.96,87,9.16,6.0,495,False
client8992,18,8,45186,205,5648.25,37,25.625,2.0,2352,False
client8993,241,1,6395,5,6395.0,3,5.0,0.0,1499,False
client8994,572,1,3148,68,3148.0,46,68.0,0.0,62,False
client8995,494,1,1232,7,1232.0,6,7.0,0.0,36,False
client8996,395,2,2316,10,1158.0,8,5.0,0.0,698,False
client8997,324,4,16857,35,4214.25,10,8.75,0.0,152,False
client8998,241,4,3022,20,755.5,16,5.0,2.0,123,True
client8999,71,6,7009,40,1168.1666666666667,21,6.666666666666667,3.0,189,False
client9,638,12,25564,56,2130.3333333333335,33,4.666666666666667,1.0,109,False
client90,8,1,2793,7,2793.0,1,7.0,1.0,2793,False
client900,398,1,1051,3,1051.0,2,3.0,0.0,52,False
client9000,62,1,1360,6,1360.0,6,6.0,0.0,42,False
client9001,99,4,4078,37,1019.5,19,9.25,3.0,297,False
client9002,68,12,28947,104,2412.25,41,8.666666666666666,6.0,31,True
client9003,2,6,10844,124,1807.3333333333333,28,20.666666666666668,3.0,79,False
client9004,38,5,12355,73,2471.0,25,14.6,2.0,395,False
client9005,660,1,4656,4,4656.0,3,4.0,0.0,1599,False
client9006,475,1,4015,5,4015.0,4,5.0,0.0,38,False
client9007,152,5,9728,18,1945.6,13,3.6,0.0,149,False
client9008,112,1,3500,6,3500.0,4,6.0,1.0,255,False
client9009,368,1,1548,2,1548.0,2,2.0,0.0,1299,False
client901,35,14,13574,80,969.5714285714286,57,5.714285714285714,6.0,129,False
client9010,720,1,5935,9,5935.0,3,9.0,0.0,3400,False
client9011,496,1,1272,8,1272.0,8,8.0,0.0,125,False
client9012,266,3,1148,17,382.6666666666667,9,5.666666666666667,1.0,155,False
client9013,50,1,6598,3,6598.0,3,3.0,1.0,1300,False
client9014,351,3,12676,9,4225.333333333333,6,3.0,2.0,174,False
client9015,314,1,3899,1,3899.0,1,1.0,0.0,3899,False
client9016,111,1,1567,9,1567.0,8,9.0,0.0,229,False
client9017,22,8,9912,76,1239.0,50,9.5,2.0,65,True
client9018,4,1,1347,3,1347.0,3,3.0,0.0,299,False
client9019,354,2,1975,9,987.5,2,4.5,0.0,376,False
client902,27,3,6129,24,2043.0,19,8.0,2.0,899,True
client9021,3,60,189679,642,3161.3166666666666,250,10.7,23.0,639,True
client9022,75,14,13524,95,966.0,81,6.785714285714286,3.0,21,True
client9023,311,3,4900,20,1633.3333333333333,11,6.666666666666667,0.0,30,False
client9024,124,1,2613,4,2613.0,4,4.0,0.0,2397,False
client9025,401,1,3204,60,3204.0,5,60.0,0.0,2016,False
client9026,57,20,37205,87,1860.25,53,4.35,7.0,664,False
client9027,17,22,7904,45,359.27272727272725,37,2.0454545454545454,9.0,79,False
client9028,82,3,13233,46,4411.0,13,15.333333333333334,2.0,59,False
client9029,1,18,85007,146,4722.611111111111,74,8.11111111111111,5.0,299,False
client903,391,1,1699,1,1699.0,1,1.0,0.0,1699,False
client9031,185,13,16358,93,1258.3076923076924,47,7.153846153846154,3.0,58,False
client9032,195,1,4091,27,4091.0,25,27.0,0.0,24,False
client9033,246,8,14256,63,1782.0,18,7.875,4.0,1615,False
client9035,195,3,2191,73,730.3333333333334,62,24.333333333333332,0.0,15,False
client9036,391,1,636,4,636.0,2,4.0,0.0,387,False
client9037,121,12,111045,288,9253.75,100,24.0,1.0,7999,True
client9039,116,3,7235,76,2411.6666666666665,16,25.333333333333332,0.0,645,False
client904,570,5,64246,68,12849.2,30,13.6,1.0,29,False
client9040,264,4,10350,64,2587.5,28,16.0,1.0,139,False
client9041,78,4,6116,11,1529.0,6,2.75,3.0,3370,False
client9042,92,9,44721,183,4969.0,59,20.333333333333332,2.0,680,False
client9043,14,13,31092,74,2391.6923076923076,44,5.6923076923076925,4.0,299,False
client9044,251,4,605,12,151.25,8,3.0,1.0,178,False
client9045,34,4,16563,42,4140.75,18,10.5,1.0,79,False
client9047,470,2,2304,18,1152.0,6,9.0,1.0,356,False
client9048,280,5,3457,11,691.4,9,2.2,2.0,189,True
client9049,112,13,15627,70,1202.076923076923,47,5.384615384615385,4.0,89,False
client905,243,3,31672,91,10557.333333333334,17,30.333333333333332,1.0,1245,False
client9050,691,3,5840,18,1946.6666666666667,11,6.0,1.0,119,False
client9051,76,2,257,3,128.5,3,1.5,0.0,139,False
client9052,127,4,11707,33,2926.75,26,8.25,2.0,18,False
client9054,405,1,5631,32,5631.0,7,32.0,0.0,476,False
client9055,112,1,527,3,527.0,2,3.0,1.0,429,False
client9056,101,8,4847,14,605.875,9,1.75,2.0,59,False
client9057,566,1,9595,5,9595.0,3,5.0,0.0,3798,False
client9058,6,5,3322,17,664.4,7,3.4,2.0,385,False
client9059,72,5,2722,25,544.4,15,5.0,0.0,89,False
client906,104,15,4648,42,309.8666666666667,31,2.8,5.0,35,False
client9060,324,11,8379,53,761.7272727272727,31,4.818181818181818,5.0,211,False
client9061,59,19,126927,300,6680.368421052632,67,15.789473684210526,5.0,145,False
client9062,35,12,18229,52,1519.0833333333333,25,4.333333333333333,7.0,1729,True
client9063,56,9,28458,71,3162.0,53,7.888888888888889,4.0,46,False
client9064,357,1,1021,8,1021.0,5,8.0,1.0,109,False
client9065,118,8,9263,77,1157.875,41,9.625,2.0,26,False
client9066,540,1,927,3,927.0,3,3.0,1.0,129,False
client9067,196,1,4750,23,4750.0,13,23.0,1.0,249,False
client9068,179,1,149,1,149.0,1,1.0,0.0,149,False
client9069,521,3,26183,116,8727.666666666666,73,38.666666666666664,0.0,254,False
client907,63,3,3297,19,1099.0,8,6.333333333333333,3.0,55,False
client9070,214,3,1484,7,494.6666666666667,7,2.3333333333333335,0.0,12,False
client9071,68,4,3627,14,906.75,8,3.5,2.0,89,False
client9072,198,3,2591,6,863.6666666666666,5,2.0,1.0,299,False
client9073,131,4,4646,39,1161.5,31,9.75,0.0,158,False
client9074,22,19,55001,167,2894.7894736842104,57,8.789473684210526,8.0,249,False
client9075,20,1,11102,18,11102.0,5,18.0,0.0,598,False
client9076,99,3,4655,24,1551.6666666666667,13,8.0,1.0,99,False
client9077,156,7,38449,154,5492.714285714285,26,22.0,3.0,2745,False
client9078,281,3,9533,23,3177.6666666666665,20,7.666666666666667,2.0,552,False
client9079,48,26,41874,200,1610.5384615384614,67,7.6923076923076925,6.0,166,False
client908,128,3,15574,32,5191.333333333333,25,10.666666666666666,1.0,2537,False
client9080,6,11,29200,99,2654.5454545454545,56,9.0,2.0,2299,True
client9081,509,1,149,1,149.0,1,1.0,0.0,149,False
client9082,335,2,4868,2,2434.0,2,1.0,1.0,169,False
client9083,133,7,6151,52,878.7142857142857,29,7.428571428571429,2.0,39,False
client9084,381,3,175895,160,58631.666666666664,20,53.333333333333336,1.0,120,False
client9085,105,34,93998,377,2764.6470588235293,132,11.088235294117647,17.0,176,False
client9086,77,5,17023,48,3404.6,27,9.6,2.0,98,False
client9087,59,1,1782,4,1782.0,4,4.0,0.0,49,False
client9088,63,10,17847,50,1784.7,25,5.0,3.0,3988,True
client9089,307,2,1792,8,896.0,5,4.0,1.0,599,False
client909,28,2,342,2,171.0,2,1.0,2.0,299,False
client9090,100,4,3044,27,761.0,12,6.75,0.0,42,False
client9091,104,1,11389,2,11389.0,2,2.0,0.0,10990,False
client9092,20,1,1908,24,1908.0,4,24.0,0.0,288,False
client9093,341,13,30440,32,2341.5384615384614,18,2.4615384615384617,2.0,219,False
client9094,32,2,1775,8,887.5,4,4.0,0.0,28,False
client9095,154,1,9565,5,9565.0,3,5.0,1.0,522,False
client9096,352,1,4343,9,4343.0,9,9.0,0.0,399,False
client9097,542,1,1202,12,1202.0,8,12.0,0.0,65,False
client9098,5,10,8423,24,842.3,19,2.4,3.0,59,False
client9099,110,1,26517,49,26517.0,5,49.0,0.0,85,False
client910,20,1,5488,2,5488.0,2,2.0,0.0,5399,False
client9100,2,39,343577,400,8809.666666666666,169,10.256410256410257,11.0,15504,True
client9101,6,2,4562,8,2281.0,8,4.0,0.0,989,False
client9102,21,3,14961,26,4987.0,13,8.666666666666666,1.0,2644,False
client9103,73,46,97643,729,2122.6739130434785,130,15.847826086956522,12.0,999,False
client9104,125,4,3856,10,964.0,9,2.5,1.0,349,False
client9105,235,8,24173,109,3021.625,39,13.625,1.0,149,False
client9106,8,8,5322,51,665.25,23,6.375,3.0,249,False
client9107,253,1,1094,6,1094.0,3,6.0,1.0,178,False
client9108,38,63,197205,1007,3130.2380952380954,178,15.984126984126984,18.0,664,True
client9109,40,10,6046,72,604.6,54,7.2,2.0,258,True
client911,67,4,2609,16,652.25,8,4.0,0.0,212,False
client9110,296,1,1057,3,1057.0,3,3.0,0.0,579,False
client9111,699,1,2723,3,2723.0,3,3.0,0.0,916,False
client9112,83,1,188,9,188.0,8,9.0,0.0,13,False
client9114,13,6,4285,113,714.1666666666666,68,18.833333333333332,1.0,45,False
client9115,662,4,48494,89,12123.5,18,22.25,2.0,752,False
client9116,506,2,2497,21,1248.5,19,10.5,0.0,36,True
client9117,117,14,8512,70,608.0,46,5.0,3.0,51,True
client9118,21,1,10118,2,10118.0,2,2.0,1.0,9999,True
client9119,2,6,17959,31,2993.1666666666665,14,5.166666666666667,0.0,299,False
client912,45,10,18039,86,1803.9,36,8.6,1.0,495,False
client9120,19,9,25192,56,2799.1111111111113,35,6.222222222222222,1.0,199,True
client9121,164,10,8262,129,826.2,53,12.9,4.0,399,False
client9123,316,1,2999,1,2999.0,1,1.0,1.0,2999,False
client9124,711,2,20784,458,10392.0,13,229.0,1.0,594,False
client9125,22,23,57015,360,2478.913043478261,128,15.652173913043478,8.0,200,False
client9126,119,5,18688,30,3737.6,19,6.0,3.0,299,False
client9127,251,7,11463,80,1637.5714285714287,40,11.428571428571429,3.0,132,False
client9128,336,2,30608,45,15304.0,11,22.5,1.0,395,False
client9129,395,4,40163,51,10040.75,24,12.75,1.0,89,False
client913,21,7,5791,79,827.2857142857143,62,11.285714285714286,2.0,8,True
client9130,466,4,28492,49,7123.0,11,12.25,2.0,877,False
client9131,683,1,2283,3,2283.0,3,3.0,0.0,419,False
client9132,308,2,5160,14,2580.0,8,7.0,2.0,139,False
client9133,280,1,254,2,254.0,2,2.0,1.0,55,False
client9134,87,6,7232,24,1205.3333333333333,18,4.0,0.0,139,False
client9135,41,7,8928,114,1275.4285714285713,19,16.285714285714285,1.0,579,True
client9136,33,3,1113,9,371.0,8,3.0,1.0,99,False
client9137,163,3,3606,74,1202.0,35,24.666666666666668,1.0,160,False
client9138,354,1,16823,13,16823.0,7,13.0,0.0,4076,False
client9139,373,1,17689,7,17689.0,7,7.0,0.0,649,False
client914,94,2,2735,6,1367.5,6,3.0,1.0,379,True
client9142,22,1,4923,7,4923.0,3,7.0,1.0,3996,False
client9143,338,6,9420,11,1570.0,10,1.8333333333333333,3.0,110,False
client9144,23,30,20713,114,690.4333333333333,79,3.8,6.0,99,True
client9145,7,21,42236,276,2011.2380952380952,116,13.142857142857142,7.0,21,False
client9146,203,2,3546,7,1773.0,7,3.5,1.0,230,False
client9147,378,1,1043,3,1043.0,2,3.0,1.0,998,False
client9148,19,1,1543,7,1543.0,3,7.0,0.0,438,False
client9149,316,2,3898,2,1949.0,2,1.0,1.0,399,False
client915,379,1,1299,1,1299.0,1,1.0,1.0,1299,False
client9150,133,1,5642,60,5642.0,31,60.0,1.0,36,False
client9151,231,1,499,1,499.0,1,1.0,1.0,499,False
client9154,38,1,10098,98,10098.0,9,98.0,0.0,1421,False
client9155,161,9,18394,69,2043.7777777777778,30,7.666666666666667,3.0,2129,False
client9156,44,6,11483,121,1913.8333333333333,53,20.166666666666668,2.0,230,False
client9157,3,13,17254,99,1327.2307692307693,44,7.615384615384615,5.0,599,True
client9158,356,1,1202,12,1202.0,6,12.0,0.0,84,False
client9159,374,1,6999,1,6999.0,1,1.0,0.0,6999,False
client916,88,14,16729,72,1194.9285714285713,42,5.142857142857143,7.0,64,True
client9160,3,15,8770,60,584.6666666666666,35,4.0,6.0,778,True
client9161,356,8,20559,41,2569.875,14,5.125,2.0,55,False
client9162,109,5,10717,56,2143.4,21,11.2,0.0,229,False
client9163,4,8,3773,51,471.625,17,6.375,1.0,159,False
client9164,77,1,1599,1,1599.0,1,1.0,1.0,1599,False
client9166,95,2,12240,6,6120.0,5,3.0,0.0,2430,False
client9167,67,2,2471,9,1235.5,5,4.5,0.0,1398,False
client9168,484,2,7368,12,3684.0,3,6.0,1.0,1290,False
client9169,490,3,19333,22,6444.333333333333,4,7.333333333333333,1.0,4745,False
client917,45,8,15827,36,1978.375,23,4.5,4.0,95,True
client9170,131,3,13198,88,4399.333333333333,23,29.333333333333332,2.0,237,False
client9171,211,1,3287,3,3287.0,2,3.0,1.0,289,True
client9173,139,6,8778,34,1463.0,19,5.666666666666667,1.0,29,False
